AddressId,AddressLabel,BuildingNumber,StreetDirection,StreetName,StreetType,ExtensionWithUnit,UnitType,UnitValue,ZipCode,Mailable,StatePlaneX,StatePlaneY,Latitude,Longitude,ID,Name,AddressBase,AddressExtension
1055557,2526 Hanover Ave Apt 1,2526,,Hanover,Ave,,Apt,1,23220,Yes,11781141.7826652,3727377.35500811,37.55532739,-77.47119387,0350,Fan District Association,2526 Hanover Ave,Apt 1
3003617,2526 Hanover Ave Apt 2,2526,,Hanover,Ave,,Apt,2,23220,Yes,11781141.7826652,3727377.35500811,37.55532739,-77.47119387,0350,Fan District Association,2526 Hanover Ave,Apt 2
1055538,2508 Hanover Ave Apt A,2508,,Hanover,Ave,,Apt,A,23220,Yes,11781327.8262564,3727291.88339427,37.5550871,-77.47055533,0350,Fan District Association,2508 Hanover Ave,Apt A
1076970,2211 Stuart Ave Apt 1,2211,,Stuart,Ave,,Apt,1,23220,Yes,11782531.6086257,3727127.4244056,37.55459934,-77.46640912,0350,Fan District Association,2211 Stuart Ave,Apt 1
1076971,2211 Stuart Ave Apt 2,2211,,Stuart,Ave,,Apt,2,23220,Yes,11782531.6086257,3727127.4244056,37.55459934,-77.46640912,0350,Fan District Association,2211 Stuart Ave,Apt 2
1076962,2203 Stuart Ave Apt 1,2203,,Stuart,Ave,,Apt,1,23220,Yes,11782619.0648156,3727091.16069861,37.55449712,-77.46610882,0350,Fan District Association,2203 Stuart Ave,Apt 1
1076963,2203 Stuart Ave Apt 2,2203,,Stuart,Ave,,Apt,2,23220,Yes,11782619.0648156,3727091.16069861,37.55449712,-77.46610882,0350,Fan District Association,2203 Stuart Ave,Apt 2
3007169,2205 Park Ave Apt 2,2205,,Park,Ave,,Apt,2,23220,Yes,11782761.5648587,3727483.56312902,37.55557045,-77.46560244,0350,Fan District Association,2205 Park Ave,Apt 2
1055446,2122 Hanover Ave Apt 1,2122,,Hanover,Ave,,Apt,1,23220,Yes,11782625.369593,3726729.21818101,37.55350296,-77.46610074,0350,Fan District Association,2122 Hanover Ave,Apt 1
1055447,2122 Hanover Ave Apt 2,2122,,Hanover,Ave,,Apt,2,23220,Yes,11782625.369593,3726729.21818101,37.55350296,-77.46610074,0350,Fan District Association,2122 Hanover Ave,Apt 2
1055448,2122 Hanover Ave Apt 3,2122,,Hanover,Ave,,Apt,3,23220,Yes,11782625.369593,3726729.21818101,37.55350296,-77.46610074,0350,Fan District Association,2122 Hanover Ave,Apt 3
1055449,2122 Hanover Ave Apt 4,2122,,Hanover,Ave,,Apt,4,23220,Yes,11782625.369593,3726729.21818101,37.55350296,-77.46610074,0350,Fan District Association,2122 Hanover Ave,Apt 4
1070242,2129 Park Ave Apt 1,2129,,Park,Ave,,Apt,1,23220,Yes,11782885.782458,3727411.65251169,37.55536923,-77.46517667,0350,Fan District Association,2129 Park Ave,Apt 1
1070243,2129 Park Ave Apt 2,2129,,Park,Ave,,Apt,2,23220,Yes,11782885.782458,3727411.65251169,37.55536923,-77.46517667,0350,Fan District Association,2129 Park Ave,Apt 2
1070244,2129 Park Ave Apt 3,2129,,Park,Ave,,Apt,3,23220,Yes,11782885.782458,3727411.65251169,37.55536923,-77.46517667,0350,Fan District Association,2129 Park Ave,Apt 3
1070245,2129 Park Ave Apt 4,2129,,Park,Ave,,Apt,4,23220,Yes,11782885.782458,3727411.65251169,37.55536923,-77.46517667,0350,Fan District Association,2129 Park Ave,Apt 4
1076221,419 N Stafford Ave Apt 2,419,N,Stafford,Ave,,Apt,2,23220,Yes,11782136.3482614,3727647.6024991,37.55603974,-77.46775294,0350,Fan District Association,419 N Stafford Ave,Apt 2
1076222,419 N Stafford Ave Apt 3,419,N,Stafford,Ave,,Apt,3,23220,Yes,11782136.3482614,3727647.6024991,37.55603974,-77.46775294,0350,Fan District Association,419 N Stafford Ave,Apt 3
1076223,419 N Stafford Ave Apt 4,419,N,Stafford,Ave,,Apt,4,23220,Yes,11782136.3482614,3727647.6024991,37.55603974,-77.46775294,0350,Fan District Association,419 N Stafford Ave,Apt 4
3010682,406 Strawberry St Apt A,406,,Strawberry,St,,Apt,A,23220,Yes,11782367.0699128,3727460.4670466,37.55551889,-77.46696412,0350,Fan District Association,406 Strawberry St,Apt A
1076882,406 Strawberry St Apt 1,406,,Strawberry,St,,Apt,1,23220,Yes,11782367.0699128,3727460.4670466,37.55551889,-77.46696412,0350,Fan District Association,406 Strawberry St,Apt 1
1076883,406 Strawberry St Apt 2,406,,Strawberry,St,,Apt,2,23220,Yes,11782367.0699128,3727460.4670466,37.55551889,-77.46696412,0350,Fan District Association,406 Strawberry St,Apt 2
1070324,2317 Park Ave Apt A,2317,,Park,Ave,,Apt,A,23220,Yes,11782344.5870181,3727799.2242431,37.55644987,-77.46702889,0350,Fan District Association,2317 Park Ave,Apt A
1070325,2317 Park Ave Apt B,2317,,Park,Ave,,Apt,B,23220,Yes,11782344.5870181,3727799.2242431,37.55644987,-77.46702889,0350,Fan District Association,2317 Park Ave,Apt B
1076879,315 Strawberry St Apt A,315,,Strawberry,St,,Apt,A,23220,Yes,11782298.8266109,3727069.64335318,37.55444765,-77.46721428,0350,Fan District Association,315 Strawberry St,Apt A
0011209,1213 W Broad St Rear,1213,W,Broad,St,,Rear,,23220,Yes,11786445.3196303,3726213.38916019,37.55197075,-77.45294395,0350,Fan District Association,1213 W Broad St,Rear
1053801,2125 Grove Ave Apt 1,2125,,Grove,Ave,,Apt,1,23220,Yes,11782355.2920492,3726224.44327194,37.55212485,-77.4670514,0350,Fan District Association,2125 Grove Ave,Apt 1
1053802,2125 Grove Ave Apt 2,2125,,Grove,Ave,,Apt,2,23220,Yes,11782355.2920492,3726224.44327194,37.55212485,-77.4670514,0350,Fan District Association,2125 Grove Ave,Apt 2
1053803,2125 Grove Ave Apt 3,2125,,Grove,Ave,,Apt,3,23220,Yes,11782355.2920492,3726224.44327194,37.55212485,-77.4670514,0350,Fan District Association,2125 Grove Ave,Apt 3
1053804,2125 Grove Ave Apt 4,2125,,Grove,Ave,,Apt,4,23220,Yes,11782355.2920492,3726224.44327194,37.55212485,-77.4670514,0350,Fan District Association,2125 Grove Ave,Apt 4
3007228,2012 A Monument Ave Apt 1,2012 A,,Monument,Ave,,Apt,1,23220,Yes,11783622.9364955,3727537.83172128,37.55569353,-77.46262908,0350,Fan District Association,2012 A Monument Ave,Apt 1
3007229,2012 A Monument Ave Apt 2,2012 A,,Monument,Ave,,Apt,2,23220,Yes,11783622.9364955,3727537.83172128,37.55569353,-77.46262908,0350,Fan District Association,2012 A Monument Ave,Apt 2
3007230,2012 A Monument Ave Apt 3,2012 A,,Monument,Ave,,Apt,3,23220,Yes,11783622.9364955,3727537.83172128,37.55569353,-77.46262908,0350,Fan District Association,2012 A Monument Ave,Apt 3
3007231,2012 A Monument Ave Apt 4,2012 A,,Monument,Ave,,Apt,4,23220,Yes,11783622.9364955,3727537.83172128,37.55569353,-77.46262908,0350,Fan District Association,2012 A Monument Ave,Apt 4
3173863,16 N Vine St Apt 101,16,N,Vine,St,,Apt,101,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 101
3173864,16 N Vine St Apt 102,16,N,Vine,St,,Apt,102,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 102
3173877,16 N Vine St Apt 211,16,N,Vine,St,,Apt,211,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 211
3173878,16 N Vine St Apt 212,16,N,Vine,St,,Apt,212,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 212
3173879,16 N Vine St Apt 213,16,N,Vine,St,,Apt,213,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 213
3173871,16 N Vine St Apt 205,16,N,Vine,St,,Apt,205,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 205
3173872,16 N Vine St Apt 206,16,N,Vine,St,,Apt,206,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 206
3173873,16 N Vine St Apt 207,16,N,Vine,St,,Apt,207,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 207
3173874,16 N Vine St Apt 208,16,N,Vine,St,,Apt,208,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 208
3173875,16 N Vine St Apt 209,16,N,Vine,St,,Apt,209,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 209
3173876,16 N Vine St Apt 210,16,N,Vine,St,,Apt,210,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 210
3173865,16 N Vine St Apt 103,16,N,Vine,St,,Apt,103,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 103
3173866,16 N Vine St Apt 104,16,N,Vine,St,,Apt,104,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 104
3173867,16 N Vine St Apt 201,16,N,Vine,St,,Apt,201,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 201
3173868,16 N Vine St Apt 202,16,N,Vine,St,,Apt,202,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 202
3173869,16 N Vine St Apt 203,16,N,Vine,St,,Apt,203,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 203
3173870,16 N Vine St Apt 204,16,N,Vine,St,,Apt,204,23220,Yes,11783773.5165749,3724860.88694394,37.54833751,-77.46221117,0350,Fan District Association,16 N Vine St,Apt 204
1063221,2517 W Main St Apt 1,2517,W,Main,St,,Apt,1,23220,Yes,11780682.0286634,3725980.86895594,37.55150609,-77.47283221,0350,Fan District Association,2517 W Main St,Apt 1
1063222,2517 W Main St Apt 2,2517,W,Main,St,,Apt,2,23220,Yes,11780682.0286634,3725980.86895594,37.55150609,-77.47283221,0350,Fan District Association,2517 W Main St,Apt 2
1063162,2323 W Main St Apt 1,2323,W,Main,St,,Apt,1,23220,Yes,11781334.5358886,3725705.59424402,37.5507306,-77.47059186,0350,Fan District Association,2323 W Main St,Apt 1
1063163,2323 W Main St Apt 2,2323,W,Main,St,,Apt,2,23220,Yes,11781334.5358886,3725705.59424402,37.5507306,-77.47059186,0350,Fan District Association,2323 W Main St,Apt 2
1033439,207 N Arthur Ashe Blvd Apt 1,207,N,Arthur Ashe,Blvd,,Apt,1,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 1
1033440,207 N Arthur Ashe Blvd Apt 10,207,N,Arthur Ashe,Blvd,,Apt,10,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 10
1033441,207 N Arthur Ashe Blvd Apt 11,207,N,Arthur Ashe,Blvd,,Apt,11,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 11
1033442,207 N Arthur Ashe Blvd Apt 12,207,N,Arthur Ashe,Blvd,,Apt,12,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 12
1033443,207 N Arthur Ashe Blvd Apt 2,207,N,Arthur Ashe,Blvd,,Apt,2,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 2
1033444,207 N Arthur Ashe Blvd Apt 3,207,N,Arthur Ashe,Blvd,,Apt,3,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 3
1033445,207 N Arthur Ashe Blvd Apt 4,207,N,Arthur Ashe,Blvd,,Apt,4,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 4
1033446,207 N Arthur Ashe Blvd Apt 5,207,N,Arthur Ashe,Blvd,,Apt,5,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 5
1033447,207 N Arthur Ashe Blvd Apt 6,207,N,Arthur Ashe,Blvd,,Apt,6,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 6
1033448,207 N Arthur Ashe Blvd Apt 7,207,N,Arthur Ashe,Blvd,,Apt,7,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 7
1033449,207 N Arthur Ashe Blvd Apt 8,207,N,Arthur Ashe,Blvd,,Apt,8,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 8
1033450,207 N Arthur Ashe Blvd Apt 9,207,N,Arthur Ashe,Blvd,,Apt,9,23220,Yes,11780359.1920388,3727352.36391635,37.55528215,-77.47389435,0350,Fan District Association,207 N Arthur Ashe Blvd,Apt 9
1087879,2322 Floyd Ave Apt A,2322,,Floyd,Ave,,Apt,A,23220,Yes,11781507.4748472,3726237.29528035,37.55218559,-77.46997533,0350,Fan District Association,2322 Floyd Ave,Apt A
1047368,2322 Floyd Ave Apt B,2322,,Floyd,Ave,,Apt,B,23220,Yes,11781507.4748472,3726237.29528035,37.55218559,-77.46997533,0350,Fan District Association,2322 Floyd Ave,Apt B
1055504,2315 Hanover Ave Apt 1,2315,,Hanover,Ave,,Apt,1,23220,Yes,11781963.036272,3726886.23263077,37.55395405,-77.46837948,0350,Fan District Association,2315 Hanover Ave,Apt 1
1055505,2315 Hanover Ave Apt 2,2315,,Hanover,Ave,,Apt,2,23220,Yes,11781963.036272,3726886.23263077,37.55395405,-77.46837948,0350,Fan District Association,2315 Hanover Ave,Apt 2
1077145,2703 Stuart Ave Apt A,2703,,Stuart,Ave,,Apt,A,23220,Yes,11780817.310217,3727873.60467178,37.55669991,-77.4722945,0350,Fan District Association,2703 Stuart Ave,Apt A
1077146,2703 Stuart Ave Apt B,2703,,Stuart,Ave,,Apt,B,23220,Yes,11780817.310217,3727873.60467178,37.55669991,-77.4722945,0350,Fan District Association,2703 Stuart Ave,Apt B
3006371,2625 Hanover Ave Apt 1,2625,,Hanover,Ave,,Apt,1,23220,Yes,11780735.4977166,3727418.35525419,37.55545214,-77.47259381,0350,Fan District Association,2625 Hanover Ave,Apt 1
1055608,2625 Hanover Ave Apt 2,2625,,Hanover,Ave,,Apt,2,23220,Yes,11780735.4977166,3727418.35525419,37.55545214,-77.47259381,0350,Fan District Association,2625 Hanover Ave,Apt 2
1055515,2409 Hanover Ave Apt 1,2409,,Hanover,Ave,,Apt,1,23220,Yes,11781675.5283169,3727012.08703785,37.5543083,-77.46936648,0350,Fan District Association,2409 Hanover Ave,Apt 1
3009049,2409 Hanover Ave Apt 2,2409,,Hanover,Ave,,Apt,2,23220,Yes,11781675.5283169,3727012.08703785,37.5543083,-77.46936648,0350,Fan District Association,2409 Hanover Ave,Apt 2
1053781,2113 Grove Ave Apt 1,2113,,Grove,Ave,,Apt,1,23220,Yes,11782483.0362163,3726164.94339094,37.55195761,-77.46661302,0350,Fan District Association,2113 Grove Ave,Apt 1
1053782,2113 Grove Ave Apt 2,2113,,Grove,Ave,,Apt,2,23220,Yes,11782483.0362163,3726164.94339094,37.55195761,-77.46661302,0350,Fan District Association,2113 Grove Ave,Apt 2
1053783,2113 Grove Ave Apt 3,2113,,Grove,Ave,,Apt,3,23220,Yes,11782483.0362163,3726164.94339094,37.55195761,-77.46661302,0350,Fan District Association,2113 Grove Ave,Apt 3
1053784,2113 Grove Ave Apt 4,2113,,Grove,Ave,,Apt,4,23220,Yes,11782483.0362163,3726164.94339094,37.55195761,-77.46661302,0350,Fan District Association,2113 Grove Ave,Apt 4
1053768,2101 Grove Ave Apt 1,2101,,Grove,Ave,,Apt,1,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 1
1053769,2101 Grove Ave Apt 2,2101,,Grove,Ave,,Apt,2,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 2
1053770,2101 Grove Ave Apt 3,2101,,Grove,Ave,,Apt,3,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 3
1053771,2101 Grove Ave Apt 4,2101,,Grove,Ave,,Apt,4,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 4
1053772,2101 Grove Ave Apt 5,2101,,Grove,Ave,,Apt,5,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 5
1053773,2101 Grove Ave Apt 6,2101,,Grove,Ave,,Apt,6,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 6
1053774,2101 Grove Ave Apt 7,2101,,Grove,Ave,,Apt,7,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 7
1053775,2101 Grove Ave Apt 8,2101,,Grove,Ave,,Apt,8,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 8
1053776,2101 Grove Ave Apt 9,2101,,Grove,Ave,,Apt,9,23220,Yes,11782641.2842594,3726100.89004135,37.55177695,-77.46606959,0350,Fan District Association,2101 Grove Ave,Apt 9
1053938,2521 Grove Ave Apt 1,2521,,Grove,Ave,,Apt,1,23220,Yes,11780938.1538074,3726839.75733002,37.55385713,-77.47191648,0350,Fan District Association,2521 Grove Ave,Apt 1
1053939,2521 Grove Ave Apt 2,2521,,Grove,Ave,,Apt,2,23220,Yes,11780938.1538074,3726839.75733002,37.55385713,-77.47191648,0350,Fan District Association,2521 Grove Ave,Apt 2
3151666,117 N Arthur Ashe Blvd Apt 3,117,N,Arthur Ashe,Blvd,,Apt,3,23220,Yes,11780212.8816359,3727015.06931536,37.55436024,-77.47441169,0350,Fan District Association,117 N Arthur Ashe Blvd,Apt 3
3151665,117 N Arthur Ashe Blvd Apt 1,117,N,Arthur Ashe,Blvd,,Apt,1,23220,Yes,11780212.8816359,3727015.06931536,37.55436024,-77.47441169,0350,Fan District Association,117 N Arthur Ashe Blvd,Apt 1
1033438,117 N Arthur Ashe Blvd Apt 2,117,N,Arthur Ashe,Blvd,,Apt,2,23220,Yes,11780212.8816359,3727015.06931536,37.55436024,-77.47441169,0350,Fan District Association,117 N Arthur Ashe Blvd,Apt 2
3010365,6 N Shields Ave Apt A,6,N,Shields,Ave,,Apt,A,23220,Yes,11782023.5797861,3725665.88434969,37.55060089,-77.46821665,0350,Fan District Association,6 N Shields Ave,Apt A
3010366,6 N Shields Ave Apt B,6,N,Shields,Ave,,Apt,B,23220,Yes,11782023.5797861,3725665.88434969,37.55060089,-77.46821665,0350,Fan District Association,6 N Shields Ave,Apt B
1047241,2001 Floyd Ave Apt 1,2001,,Floyd,Ave,,Apt,1,23220,Yes,11782830.8166887,3725541.62278719,37.55023538,-77.46543697,0350,Fan District Association,2001 Floyd Ave,Apt 1
1047242,2001 Floyd Ave Apt 2,2001,,Floyd,Ave,,Apt,2,23220,Yes,11782830.8166887,3725541.62278719,37.55023538,-77.46543697,0350,Fan District Association,2001 Floyd Ave,Apt 2
1047247,2005 Floyd Ave Apt 1,2005,,Floyd,Ave,,Apt,1,23220,Yes,11782779.8171188,3725564.39866027,37.55029946,-77.46561202,0350,Fan District Association,2005 Floyd Ave,Apt 1
1047248,2005 Floyd Ave Apt 2,2005,,Floyd,Ave,,Apt,2,23220,Yes,11782779.8171188,3725564.39866027,37.55029946,-77.46561202,0350,Fan District Association,2005 Floyd Ave,Apt 2
1047249,2005 Floyd Ave Apt 3,2005,,Floyd,Ave,,Apt,3,23220,Yes,11782779.8171188,3725564.39866027,37.55029946,-77.46561202,0350,Fan District Association,2005 Floyd Ave,Apt 3
1063183,2413 W Main St Apt A,2413,W,Main,St,,Apt,A,23220,Yes,11781056.0285716,3725819.29119511,37.55105117,-77.47154823,0350,Fan District Association,2413 W Main St,Apt A
1063184,2413 W Main St Apt B,2413,W,Main,St,,Apt,B,23220,Yes,11781056.0285716,3725819.29119511,37.55105117,-77.47154823,0350,Fan District Association,2413 W Main St,Apt B
1063177,2409 W Main St Apt A,2409,W,Main,St,,Apt,A,23220,Yes,11781101.341145,3725799.1416291,37.55099448,-77.4713927,0350,Fan District Association,2409 W Main St,Apt A
1063178,2409 W Main St Apt B,2409,W,Main,St,,Apt,B,23220,Yes,11781101.341145,3725799.1416291,37.55099448,-77.4713927,0350,Fan District Association,2409 W Main St,Apt B
1063137,2211 W Main St Apt A,2211,W,Main,St,,Apt,A,23220,Yes,11781823.2914728,3725496.87287669,37.55014276,-77.46891387,0350,Fan District Association,2211 W Main St,Apt A
3159373,2211 W Main St Apt B,2211,W,Main,St,,Apt,B,23220,Yes,11781823.2914728,3725496.87287669,37.55014276,-77.46891387,0350,Fan District Association,2211 W Main St,Apt B
3151238,2207 W Main St Apt A,2207,W,Main,St,,Apt,A,23220,Yes,11781867.7917119,3725475.4237726,37.55008252,-77.46876118,0350,Fan District Association,2207 W Main St,Apt A
3151239,2207 W Main St Apt B,2207,W,Main,St,,Apt,B,23220,Yes,11781867.7917119,3725475.4237726,37.55008252,-77.46876118,0350,Fan District Association,2207 W Main St,Apt B
1063133,2207 W Main St Apt 1,2207,W,Main,St,,Apt,1,23220,Yes,11781867.7917119,3725475.4237726,37.55008252,-77.46876118,0350,Fan District Association,2207 W Main St,Apt 1
1063134,2207 W Main St Apt 2,2207,W,Main,St,,Apt,2,23220,Yes,11781867.7917119,3725475.4237726,37.55008252,-77.46876118,0350,Fan District Association,2207 W Main St,Apt 2
1063070,1902 W Main St Apt 1,1902,W,Main,St,,Apt,1,23220,Yes,11783040.5013087,3725086.72113794,37.5489798,-77.46473092,0350,Fan District Association,1902 W Main St,Apt 1
1063071,1902 W Main St Apt 2,1902,W,Main,St,,Apt,2,23220,Yes,11783040.5013087,3725086.72113794,37.5489798,-77.46473092,0350,Fan District Association,1902 W Main St,Apt 2
1063072,1902 W Main St Apt 3,1902,W,Main,St,,Apt,3,23220,Yes,11783040.5013087,3725086.72113794,37.5489798,-77.46473092,0350,Fan District Association,1902 W Main St,Apt 3
1047346,2308 Floyd Ave Apt 1,2308,,Floyd,Ave,,Apt,1,23220,Yes,11781672.9712354,3726171.6034826,37.55200022,-77.46940695,0350,Fan District Association,2308 Floyd Ave,Apt 1
1047347,2308 Floyd Ave Apt 2,2308,,Floyd,Ave,,Apt,2,23220,Yes,11781672.9712354,3726171.6034826,37.55200022,-77.46940695,0350,Fan District Association,2308 Floyd Ave,Apt 2
1047348,2308 Floyd Ave Apt 3,2308,,Floyd,Ave,,Apt,3,23220,Yes,11781672.9712354,3726171.6034826,37.55200022,-77.46940695,0350,Fan District Association,2308 Floyd Ave,Apt 3
1055484,2221 Hanover Ave Apt A,2221,,Hanover,Ave,,Apt,A,23220,Yes,11782218.5472439,3726779.7105341,37.55365385,-77.46750213,0350,Fan District Association,2221 Hanover Ave,Apt A
1074956,200 N Shields Ave Apt 1,200,N,Shields,Ave,,Apt,1,23220,Yes,11782377.3497479,3726483.5004966,37.55283562,-77.46696554,0350,Fan District Association,200 N Shields Ave,Apt 1
1074957,200 N Shields Ave Apt 2,200,N,Shields,Ave,,Apt,2,23220,Yes,11782377.3497479,3726483.5004966,37.55283562,-77.46696554,0350,Fan District Association,200 N Shields Ave,Apt 2
